uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
Q9BVG4	nci60_SKMEL5	42.0	nci60_SKMEL5	38.66776102	19.12276092410337
Q9BVG4	nci60_SKOV3	21.0	nci60_SKOV3	21.18453424	13.164082950159374
Q9BVG4	nci60_SNB75	31.0	nci60_SNB75	29.3264297	12.989900896954834
Q9BVG4	nci60_SW620	42.0	nci60_SW620	51.02016682	17.870667245403368
Q9BVG4	nci60_T47D	12.0	nci60_T47D	18.26040771	7.502592221285283
Q9BVG4	nci60_U251MG	27.0	nci60_U251MG	43.63828564	12.401040914272366
Q9BVG4	nci60_UACC257	34.0	nci60_UACC257	25.66592089	14.251644569704018
Q9BVG4	nci60_UACC62	40.0	nci60_UACC62	21.74880416	20.871936197012154
Q9BVG4	nci60_UO31	19.0	nci60_UO31	30.96729362	10.543281424225587
Q9BVG4	nci60_X786O	18.0	nci60_X786O	3.079295183	8.4133854811782
P06280	nci60_A498	50.0	nci60_A498	2.555378033	30.99242521263859
P06280	nci60_A549	74.0	nci60_A549	2.934381929	33.56937841034555
P06280	nci60_ACHN	16.0	nci60_ACHN	1.186059251	10.341517806745243
P06280	nci60_BT549	37.0	nci60_BT549	3.200130543	15.208747589532702
P06280	nci60_Caki1	31.0	nci60_Caki1	10.27234324	17.62508867445908
P06280	nci60_DU145	33.0	nci60_DU145	2.142709673	20.93082122273492
P06280	nci60_EKVX	20.0	nci60_EKVX	10.54678665	12.751312597027992
P06280	nci60_HCT15	27.0	nci60_HCT15	3.098245378	16.439041918297402
P06280	nci60_HL60	37.0	nci60_HL60	1.808963301	25.75646337967825
P06280	nci60_HOP62	17.0	nci60_HOP62	7.503385366	8.986541119428981
P06280	nci60_HOP92	17.0	nci60_HOP92	5.471924484	10.802893206568466
P06280	nci60_HS578T	6.0	nci60_HS578T	0.251257289	4.507905954731806
P06280	nci60_HT29	19.0	nci60_HT29	2.97495764	14.5343421845967
P06280	nci60_IGROV1	31.0	nci60_IGROV1	10.03513139	21.056249407932118
P06280	nci60_K562	17.0	nci60_K562	0.701157208	11.419348732361806
P06280	nci60_KM12	14.0	nci60_KM12	5.224680178	8.43473749047204
P06280	nci60_LOXIMVI	12.0	nci60_LOXIMVI	0.41400602	8.245708326356969
P06280	nci60_MCF7	41.0	nci60_MCF7	3.39921906	27.74640281679337
P06280	nci60_MDAMB231	19.0	nci60_MDAMB231	5.189009223	10.249477723074275
P06280	nci60_MDAMB435	22.0	nci60_MDAMB435	1.77998065	10.680561325406561
P06280	nci60_Malme3M	19.0	nci60_Malme3M	13.58506024	10.208564686676363
P06280	nci60_NCIH226	9.0	nci60_NCIH226	6.220345707	5.546095848569704
P06280	nci60_NCIH23	29.0	nci60_NCIH23	2.621592243	17.390684395183634
P06280	nci60_NCIH322T	23.0	nci60_NCIH322T	7.400162541	13.327126158655915
P06280	nci60_NCIH460	118.0	nci60_NCIH460	21.023792	65.5195849071719
P06280	nci60_NCIH522	30.0	nci60_NCIH522	8.379330253	19.817719230012443
P06280	nci60_OVCAR3	22.0	nci60_OVCAR3	3.404569703	12.828120220380777
P06280	nci60_OVCAR4	21.0	nci60_OVCAR4	9.920761392	13.089177668621758
P06280	nci60_OVCAR8	10.0	nci60_OVCAR8	1.582452737	6.605678502605903
P06280	nci60_PC3	20.0	nci60_PC3	0.624687598	11.077355978003832
P06280	nci60_RPMI8226	29.0	nci60_RPMI8226	0.241447776	17.702733526883787
P06280	nci60_SF268	13.0	nci60_SF268	1.554807747	8.871641738582516
P06280	nci60_SF295	34.0	nci60_SF295	0.564046975	21.826242306143108
P06280	nci60_SF539	33.0	nci60_SF539	9.238777323	19.462667590607293
P06280	nci60_SKMEL28	33.0	nci60_SKMEL28	44.89368031	21.23801172088025
P06280	nci60_SKMEL5	57.0	nci60_SKMEL5	20.46665627	29.993073450753577
P06280	nci60_SKOV3	12.0	nci60_SKOV3	3.528303328	8.904509987222669
P06280	nci60_SNB75	23.0	nci60_SNB75	5.049446612	11.743946098994703
P06280	nci60_SW620	35.0	nci60_SW620	10.53207238	27.90706853282553
P06280	nci60_T47D	13.0	nci60_T47D	2.305681348	8.927562972453423
P06280	nci60_U251MG	15.0	nci60_U251MG	7.841144721	10.199127319811915
P06280	nci60_UACC257	38.0	nci60_UACC257	15.24242198	24.78675535983884
P06280	nci60_UACC62	42.0	nci60_UACC62	4.788825697	27.57471892392607
P06280	nci60_UO31	12.0	nci60_UO31	0.94238204	7.752934446624963
P06280	nci60_X786O	20.0	nci60_X786O	1.262528861	12.611424297214263
Q9NV92	nci60_OVCAR3	10.0	nci60_OVCAR3	1.664050047	1.602698238124125
Q9NV92	nci60_PC3	14.0	nci60_PC3	0.415120738	1.9197073061668362
Q9NYU1	nci60_A498	3.0	nci60_A498	0.891105042	1.166888706032216
Q9NYU1	nci60_A549	4.0	nci60_A549	0.218707542	1.0876510184837627
Q9NYU1	nci60_ACHN	6.0	nci60_ACHN	0.965791104	1.2569399804558512
Q9NYU1	nci60_BT549	10.0	nci60_BT549	2.385940997	1.7624703158383168
Q9NYU1	nci60_Caki1	4.0	nci60_Caki1	0.775620326	1.2013351215453505
Q9NYU1	nci60_DU145	4.0	nci60_DU145	1.877629889	1.2733080785215138
Q9NYU1	nci60_EKVX	5.0	nci60_EKVX	0.316356781	1.7047225808216866
Q9NYU1	nci60_HCT116	4.0	nci60_HCT116	2.754912437	1.5105861518591421
Q9NYU1	nci60_HCT15	6.0	nci60_HCT15	1.474771042	1.6120317504451398
Q9NYU1	nci60_HL60	3.0	nci60_HL60	0.28603647	1.237655406453424
Q9NYU1	nci60_HOP62	4.0	nci60_HOP62	0.413783077	1.6183920690436602
Q9NYU1	nci60_HOP92	4.0	nci60_HOP92	1.882311702	1.3881554912314726
Q9NYU1	nci60_HS578T	4.0	nci60_HS578T	1.076816952	1.3728775549632526
Q9NYU1	nci60_HT29	5.0	nci60_HT29	0.88196436	1.4023259782148192
Q9NYU1	nci60_IGROV1	3.0	nci60_IGROV1	0.765364926	1.5698736034379057
Q9NYU1	nci60_K562	7.0	nci60_K562	0.346677093	1.6065949882044928
Q9NYU1	nci60_KM12	8.0	nci60_KM12	0.959548687	2.001684601939374
Q9NYU1	nci60_LOXIMVI	4.0	nci60_LOXIMVI	0.383685709	1.2927956396565534
Q9NYU1	nci60_MCF7	3.0	nci60_MCF7	0.892442703	1.3480741821419553
Q9NYU1	nci60_MDAMB231	3.0	nci60_MDAMB231	0.312789686	1.1882748192369035
Q9NYU1	nci60_MDAMB435	5.0	nci60_MDAMB435	0.310114364	1.183164495794145
Q9NYU1	nci60_Malme3M	6.0	nci60_Malme3M	1.970597316	1.533734030664006
Q9NYU1	nci60_NCIH226	3.0	nci60_NCIH226	1.079046386	1.387895156125059
Q9NYU1	nci60_NCIH23	6.0	nci60_NCIH23	0.340211733	1.5915235621578723
Q9NYU1	nci60_NCIH322T	7.0	nci60_NCIH322T	0.156506315	1.638632993992939
Q9NYU1	nci60_NCIH460	4.0	nci60_NCIH460	0.7662567	1.3230074611742766
Q9NYU1	nci60_NCIH522	2.0	nci60_NCIH522	0.397731147	1.5550830335081742
Q9NYU1	nci60_OVCAR3	4.0	nci60_OVCAR3	0.714979703	1.3290286572953671
Q9NYU1	nci60_OVCAR4	3.0	nci60_OVCAR4	0.384800426	1.5542793478899344
Q9NYU1	nci60_OVCAR8	4.0	nci60_OVCAR8	1.142139388	1.4780817421782193
Q9NYU1	nci60_PC3	3.0	nci60_PC3	0.365627288	1.5749943307880563
Q9NYU1	nci60_RPMI8226	2.0	nci60_RPMI8226	0.500062199	1.61684245712368
Q9NYU1	nci60_SF268	0.8	nci60_SF268	0.50719639	1.1084826809396198
Q9NYU1	nci60_SF295	8.0	nci60_SF295	6.823407788	1.9651946298173253
Q9NYU1	nci60_SF539	10.0	nci60_SF539	13.0094202	2.368057460136309
Q9NYU1	nci60_SKMEL28	5.0	nci60_SKMEL28	0.564269918	1.5640419116454307
Q9NYU1	nci60_SKMEL5	6.0	nci60_SKMEL5	1.400307924	1.66806794462611
Q9NYU1	nci60_SKOV3	3.0	nci60_SKOV3	1.027100558	1.6167215785426654
Q9NYU1	nci60_SNB75	9.0	nci60_SNB75	2.207140335	2.251759513190795
Q9NYU1	nci60_SW620	7.0	nci60_SW620	1.419481062	1.806037117709237
Q9NYU1	nci60_T47D	3.0	nci60_T47D	0.367633779	1.578289692790368
Q9NYU1	nci60_U251MG	5.0	nci60_U251MG	1.076148121	1.5260667742250127
Q9NYU1	nci60_UACC257	8.0	nci60_UACC257	3.851348414	1.9125523938782494
Q9NYU1	nci60_UACC62	4.0	nci60_UACC62	0.999009681	1.4499773151524078
Q9NYU1	nci60_UO31	4.0	nci60_UO31	0.55156214	1.5084253453341248
Q9NYU1	nci60_X786O	7.0	nci60_X786O	1.595383459	1.7715432419147477
Q14155	nci60_A498	3.0	nci60_A498	0.830018532	0.8072669108236605
Q14155	nci60_A549	3.0	nci60_A549	4.155443304	1.0090147193635852
Q14155	nci60_ACHN	4.0	nci60_ACHN	2.807081208	1.210522656845701
Q14155	nci60_Caki1	3.0	nci60_Caki1	1.529169249	1.1578465120874482
Q14155	nci60_DU145	4.0	nci60_DU145	1.630608527	1.4955828028180198
Q14155	nci60_EKVX	5.0	nci60_EKVX	0.607298007	1.672646822455853
Q14155	nci60_HCT116	7.0	nci60_HCT116	1.830365874	1.328434301942155
Q14155	nci60_HCT15	5.0	nci60_HCT15	0.90314399	1.9163073856350556
Q14155	nci60_HL60	4.0	nci60_HL60	0.692016525	1.3938010148100166
Q14155	nci60_HOP62	4.0	nci60_HOP62	0.192400213	1.365238129729316
Q14155	nci60_HOP92	4.0	nci60_HOP92	0.520127111	1.0843382382705733
Q14155	nci60_HS578T	11.0	nci60_HS578T	0.2031015	2.311837230400249
Q14155	nci60_HT29	8.0	nci60_HT29	2.573882341	1.62145404580205
Q14155	nci60_IGROV1	5.0	nci60_IGROV1	3.510690794	1.7292901376429022
Q14155	nci60_K562	4.0	nci60_K562	0.819763133	1.3568225817746482
Q14155	nci60_KM12	6.0	nci60_KM12	5.224680178	1.9161770194496563
Q14155	nci60_LOXIMVI	3.0	nci60_LOXIMVI	0.068220701	1.2667529925683465
Q14155	nci60_MCF7	3.0	nci60_MCF7	2.010058309	1.4869926790610029
Q14155	nci60_MDAMB231	4.0	nci60_MDAMB231	0.784315121	1.3700804984349073
Q14155	nci60_MDAMB435	3.0	nci60_MDAMB435	0.580321848	1.2541342078482356
Q14155	nci60_Malme3M	6.0	nci60_Malme3M	1.314474689	1.3206643429643372
Q14155	nci60_NCIH226	5.0	nci60_NCIH226	1.248483422	1.2191505888739242
Q14155	nci60_NCIH23	5.0	nci60_NCIH23	0.818648415	1.4371337324821063
Q14155	nci60_NCIH322T	6.0	nci60_NCIH322T	0.789888708	1.4321608892497606
Q14155	nci60_NCIH460	3.0	nci60_NCIH460	1.820333418	1.1650330036663896
Q14155	nci60_NCIH522	3.0	nci60_NCIH522	0.544873836	1.204044564193985
Q14155	nci60_OVCAR3	3.0	nci60_OVCAR3	0.23074649	1.1751982620451615
Q14155	nci60_OVCAR4	4.0	nci60_OVCAR4	1.182938042	1.2983751908752859
Q14155	nci60_OVCAR8	5.0	nci60_OVCAR8	2.644332477	1.3697032021588882
Q14155	nci60_PC3	3.0	nci60_PC3	1.405881511	1.2586737200836144
Q14155	nci60_RPMI8226	3.0	nci60_RPMI8226	0.333300485	1.3366979248863902
Q14155	nci60_SF268	7.0	nci60_SF268	1.890337667	1.4816111575194864
Q14155	nci60_SF295	6.0	nci60_SF295	0.948401514	1.4883234559087963
Q14155	nci60_SF539	6.0	nci60_SF539	0.792786973	1.4614493399346955
Q14155	nci60_SKMEL28	4.0	nci60_SKMEL28	0.99120666	1.457637149060734
Q14155	nci60_SKMEL5	7.0	nci60_SKMEL5	3.318290581	1.5541089892753952
Q14155	nci60_SKOV3	4.0	nci60_SKOV3	1.403206189	1.5609989104615645
Q14155	nci60_SNB75	7.0	nci60_SNB75	1.439100087	1.5523409148637795
Q14155	nci60_SW620	10.0	nci60_SW620	1.562610769	1.896296041232552
Q14155	nci60_T47D	4.0	nci60_T47D	0.955535705	1.506242497062995
Q14155	nci60_U251MG	3.0	nci60_U251MG	2.360079555	1.3043006758379088
Q14155	nci60_UACC257	8.0	nci60_UACC257	8.637498789	1.573695436562816
Q14155	nci60_UACC62	3.0	nci60_UACC62	0.7765121	1.3698082910052833
Q14155	nci60_UO31	4.0	nci60_UO31	1.190964007	1.4024418215451209
Q14155	nci60_X786O	4.0	nci60_X786O	4.247518957	1.4119377256442833
Q9UKK3	nci60_A498	20.0	nci60_A498	2.483144349	5.369371184663937
Q9UKK3	nci60_A549	19.0	nci60_A549	1.897471858	4.722620595287902
Q9UKK3	nci60_ACHN	30.0	nci60_ACHN	4.50747104	7.328288670172082
Q9UKK3	nci60_BT549	16.0	nci60_BT549	0.563378144	3.1713414578989925
Q9UKK3	nci60_Caki1	13.0	nci60_Caki1	0.376997405	3.620558895257057
Q9UKK3	nci60_DU145	19.0	nci60_DU145	0.973594126	4.104018893975026
Q9UKK3	nci60_EKVX	16.0	nci60_EKVX	0.200203234	3.472086983972093
Q9UKK3	nci60_HCT116	37.0	nci60_HCT116	2.918998829	5.901736637438103
Q9UKK3	nci60_HCT15	22.0	nci60_HCT15	2.761823684	7.020069504533671
Q9UKK3	nci60_HL60	6.0	nci60_HL60	0.179469492	1.9093813775700252
Q9UKK3	nci60_HOP62	27.0	nci60_HOP62	0.52324832	7.702787356372731
Q9UKK3	nci60_HOP92	40.0	nci60_HOP92	2.362531933	13.865020700254739
Q9UKK3	nci60_HS578T	3.0	nci60_HS578T	0.586787208	1.3315094581450997
Q9UKK3	nci60_HT29	59.0	nci60_HT29	2.965148127	21.022525395379724
Q9UKK3	nci60_IGROV1	26.0	nci60_IGROV1	0.314127347	8.348638187343685
Q9UKK3	nci60_K562	15.0	nci60_K562	0.249696684	4.373022094701731
Q9UKK3	nci60_KM12	18.0	nci60_KM12	1.649558721	5.590366170341786
Q9UKK3	nci60_LOXIMVI	14.0	nci60_LOXIMVI	1.468751569	3.9928812756491396
Q9UKK3	nci60_MCF7	14.0	nci60_MCF7	1.133667536	4.180483618777972
Q9UKK3	nci60_MDAMB231	36.0	nci60_MDAMB231	0.124402455	11.771050005240372
Q9UKK3	nci60_MDAMB435	19.0	nci60_MDAMB435	0.405534169	5.756111335397986
Q9UKK3	nci60_Malme3M	25.0	nci60_Malme3M	2.553371542	8.551239645148035
Q9UKK3	nci60_NCIH226	14.0	nci60_NCIH226	0.664371535	4.112970898378722
Q9UKK3	nci60_NCIH23	16.0	nci60_NCIH23	1.75746336	4.871424363141846
Q9UKK3	nci60_NCIH322T	25.0	nci60_NCIH322T	1.830811761	8.42005124399632
Q9UKK3	nci60_NCIH460	19.0	nci60_NCIH460	0.884639682	5.478494755472125
Q9UKK3	nci60_NCIH522	11.0	nci60_NCIH522	0.406425943	3.338594796727585
Q9UKK3	nci60_OVCAR3	14.0	nci60_OVCAR3	1.097773638	4.00202652279836
Q9UKK3	nci60_OVCAR4	9.0	nci60_OVCAR4	0.825113776	2.7492313517275413
Q9UKK3	nci60_OVCAR8	7.0	nci60_OVCAR8	0.505635786	2.274224124980833
Q9UKK3	nci60_PC3	22.0	nci60_PC3	2.073597198	7.45161419730837
Q9UKK3	nci60_RPMI8226	23.0	nci60_RPMI8226	1.632392074	7.693289472580824
Q9UKK3	nci60_SF268	14.0	nci60_SF268	4.732866887	4.17108360370478
Q9UKK3	nci60_SF295	36.0	nci60_SF295	4.786373319	13.263687749571455
Q9UKK3	nci60_SF539	28.0	nci60_SF539	1.128539836	10.08749069827674
Q9UKK3	nci60_SKMEL28	21.0	nci60_SKMEL28	1.648444004	6.895607490932263
Q9UKK3	nci60_SKMEL5	17.0	nci60_SKMEL5	0.67819403	5.084384521537036
Q9UKK3	nci60_SKOV3	33.0	nci60_SKOV3	3.113851421	11.697549418286894
Q9UKK3	nci60_SNB75	18.0	nci60_SNB75	0.268646879	5.3318638794687985
Q9UKK3	nci60_SW620	8.0	nci60_SW620	0.203993273	2.4961967156302483
Q9UKK3	nci60_T47D	3.0	nci60_T47D	0.31947799	1.327022865017566
Q9UKK3	nci60_U251MG	23.0	nci60_U251MG	1.706186362	7.259772361142101
Q9UKK3	nci60_UACC257	22.0	nci60_UACC257	1.561273108	6.9283641622726515
Q9UKK3	nci60_UACC62	11.0	nci60_UACC62	0.976715334	3.2669152279999736
Q9UKK3	nci60_UO31	36.0	nci60_UO31	6.407841164	12.98913376396085
Q9UKK3	nci60_X786O	30.0	nci60_X786O	0.535733154	10.299176241357948
O00505	nci60_A498	12.0	nci60_A498	16.62979918	9.51229223388609
O00505	nci60_A549	28.0	nci60_A549	5.31675583	17.563404992690256
O00505	nci60_ACHN	19.0	nci60_ACHN	16.58944641	11.70461111873187
O00505	nci60_BT549	23.0	nci60_BT549	17.0848268	6.62356811279174
O00505	nci60_Caki1	17.0	nci60_Caki1	32.44407116	10.644411379273325
O00505	nci60_DU145	22.0	nci60_DU145	27.81977774	15.070022896613402
O00505	nci60_EKVX	13.0	nci60_EKVX	25.10098214	9.66883098114485
O00505	nci60_HCT116	39.0	nci60_HCT116	4.539351956	22.883719420449992
O00505	nci60_HCT15	28.0	nci60_HCT15	50.12727823	25.65187022396276
O00505	nci60_HL60	16.0	nci60_HL60	33.28523686	15.551458235233664
O00505	nci60_HOP62	16.0	nci60_HOP62	26.99243453	11.452268306470318
O00505	nci60_HOP92	11.0	nci60_HOP92	22.45575789	9.1926873043531
O00505	nci60_HS578T	12.0	nci60_HS578T	22.34071906	11.186383751116734
O00505	nci60_HT29	23.0	nci60_HT29	27.42449897	22.185775180952422
O00505	nci60_IGROV1	24.0	nci60_IGROV1	20.90295664	18.15984580543362
O00505	nci60_K562	8.0	nci60_K562	10.43665258	10.504105392622785
O00505	nci60_KM12	8.0	nci60_KM12	35.07970884	8.384672811139481
O00505	nci60_LOXIMVI	25.0	nci60_LOXIMVI	39.19635998	22.17978369040515
O00505	nci60_MCF7	11.0	nci60_MCF7	18.56182728	12.889472404119715
O00505	nci60_MDAMB231	16.0	nci60_MDAMB231	8.765245397	14.119604489320473
O00505	nci60_MDAMB435	8.0	nci60_MDAMB435	32.59879392	5.737909893917913
O00505	nci60_Malme3M	10.0	nci60_Malme3M	14.81347875	8.331171119923122
O00505	nci60_NCIH226	31.0	nci60_NCIH226	29.87018882	21.56543510386001
O00505	nci60_NCIH23	24.0	nci60_NCIH23	33.78708261	21.899005966569593
O00505	nci60_NCIH322T	19.0	nci60_NCIH322T	14.35287754	14.088343628877054
O00505	nci60_NCIH460	15.0	nci60_NCIH460	16.21044252	15.630927063211988
O00505	nci60_NCIH522	14.0	nci60_NCIH522	14.2926828	13.12540526511573
O00505	nci60_OVCAR3	13.0	nci60_OVCAR3	21.04006687	11.387195435451366
O00505	nci60_OVCAR4	11.0	nci60_OVCAR4	14.75952643	10.720947442637856
O00505	nci60_OVCAR8	37.0	nci60_OVCAR8	52.83804786	33.35192468309363
O00505	nci60_PC3	10.0	nci60_PC3	6.760760674	7.60270322857737
O00505	nci60_RPMI8226	8.0	nci60_RPMI8226	23.68172402	6.583560836909965
O00505	nci60_SF268	16.0	nci60_SF268	18.40130798	16.18687913428976
O00505	nci60_SF295	29.0	nci60_SF295	56.78771434	25.75764356473197
O00505	nci60_SF539	15.0	nci60_SF539	16.61374725	13.712059561355979
O00505	nci60_SKMEL28	13.0	nci60_SKMEL28	32.50002997	9.89167071479345
O00505	nci60_SKMEL5	16.0	nci60_SKMEL5	23.62866348	12.315664142048028
O00505	nci60_SKOV3	18.0	nci60_SKOV3	18.49360658	15.853269409218623
O00505	nci60_SNB75	11.0	nci60_SNB75	19.79827175	8.885228899735317
O00505	nci60_SW620	17.0	nci60_SW620	45.60955179	14.439710093566257
O00505	nci60_T47D	8.0	nci60_T47D	16.04747084	8.476585950194565
O00505	nci60_U251MG	13.0	nci60_U251MG	35.0282089	11.174752936442774
O00505	nci60_UACC257	29.0	nci60_UACC257	43.24256098	20.958969759787912
O00505	nci60_UACC62	10.0	nci60_UACC62	10.63529521	9.379983357038384
O00505	nci60_UO31	18.0	nci60_UO31	12.52407227	14.312882061278703
O00505	nci60_X786O	26.0	nci60_X786O	63.85368462	22.393527534455295
A3KMH1	nci60_A498	3.0	nci60_A498	0.770492626	0.9622538249633636
A3KMH1	nci60_A549	5.0	nci60_A549	2.955561558	1.5193248901301817
A3KMH1	nci60_ACHN	6.0	nci60_ACHN	3.329883641	1.3797866286409541
A3KMH1	nci60_BT549	2.0	nci60_BT549	0.761129001	0.8992644453471841
A3KMH1	nci60_Caki1	2.0	nci60_Caki1	1.696599793	0.9235964027972519
A3KMH1	nci60_DU145	4.0	nci60_DU145	1.099780129	1.4374372088956955
A3KMH1	nci60_EKVX	4.0	nci60_EKVX	0.21982226	1.5123519566114525
A3KMH1	nci60_HCT116	8.0	nci60_HCT116	3.888357029	1.610215644531162
A3KMH1	nci60_HCT15	9.0	nci60_HCT15	4.719490279	2.697220882970926
A3KMH1	nci60_HL60	3.0	nci60_HL60	1.898363632	1.3636739192870762
A3KMH1	nci60_HOP62	3.0	nci60_HOP62	0.175233566	1.3697277789715936
A3KMH1	nci60_HOP92	4.0	nci60_HOP92	2.715674386	1.6745438283368226
A3KMH1	nci60_HS578T	2.0	nci60_HS578T	0.679085804	1.004762712379296
A3KMH1	nci60_HT29	9.0	nci60_HT29	2.066463007	3.340336561361859
A3KMH1	nci60_IGROV1	7.0	nci60_IGROV1	1.166663169	2.1262748518662242
A3KMH1	nci60_K562	7.0	nci60_K562	1.191632838	2.8256579877511254
A3KMH1	nci60_KM12	5.0	nci60_KM12	8.135653042	1.8670474516243
A3KMH1	nci60_LOXIMVI	3.0	nci60_LOXIMVI	0.069112475	1.4696513663857251
A3KMH1	nci60_MCF7	3.0	nci60_MCF7	2.690258831	1.3790847346495387
A3KMH1	nci60_MDAMB231	2.0	nci60_MDAMB231	0.685774108	1.1468149729224186
A3KMH1	nci60_MDAMB435	4.0	nci60_MDAMB435	0.89801629	1.8619621985463364
A3KMH1	nci60_Malme3M	4.0	nci60_Malme3M	2.179495345	1.930120880389775
A3KMH1	nci60_NCIH226	3.0	nci60_NCIH226	2.070698933	1.6256115801809168
A3KMH1	nci60_NCIH23	3.0	nci60_NCIH23	1.51445498	1.5865174991824795
A3KMH1	nci60_NCIH322T	4.0	nci60_NCIH322T	2.250837255	1.7765284049816197
A3KMH1	nci60_NCIH460	6.0	nci60_NCIH460	2.808641813	2.568832859317221
A3KMH1	nci60_NCIH522	6.0	nci60_NCIH522	1.506651958	2.3760649182657327
A3KMH1	nci60_OVCAR3	4.0	nci60_OVCAR3	2.370112011	1.7700291309248808
A3KMH1	nci60_OVCAR4	3.0	nci60_OVCAR4	0.914959994	1.445838089844366
A3KMH1	nci60_OVCAR8	3.0	nci60_OVCAR8	0.535510211	1.5145554136351436
A3KMH1	nci60_PC3	4.0	nci60_PC3	0.733706954	1.6404424313897543
A3KMH1	nci60_RPMI8226	6.0	nci60_RPMI8226	2.459735285	2.317981695904524
A3KMH1	nci60_SF268	2.0	nci60_SF268	0.160742241	1.0950369987560324
A3KMH1	nci60_SF295	5.0	nci60_SF295	4.393323985	2.163959456797711
A3KMH1	nci60_SF539	3.0	nci60_SF539	1.342342622	1.4570631351621741
A3KMH1	nci60_SKMEL28	2.0	nci60_SKMEL28	0.160519297	0.9184929987546255
A3KMH1	nci60_SKMEL5	5.0	nci60_SKMEL5	3.25006988	2.1429425626414296
A3KMH1	nci60_SKOV3	6.0	nci60_SKOV3	3.272364227	2.7327206351243687
A3KMH1	nci60_SNB75	2.0	nci60_SNB75	0.516114129	1.1486946341109734
A3KMH1	nci60_SW620	3.0	nci60_SW620	0.823107285	1.5251534596195149
A3KMH1	nci60_T47D	2.0	nci60_T47D	1.337883753	1.003171933825357
A3KMH1	nci60_U251MG	4.0	nci60_U251MG	0.841834536	1.9927315094104623
A3KMH1	nci60_UACC257	7.0	nci60_UACC257	5.736558381	2.963355639485663
A3KMH1	nci60_UACC62	4.0	nci60_UACC62	1.438877144	2.004641722562475
A3KMH1	nci60_UO31	5.0	nci60_UO31	1.439545974	2.384160802007
A3KMH1	nci60_X786O	5.0	nci60_X786O	2.104363397	2.36001051434972
O60291	nci60_A498	9.0	nci60_A498	0.310560251	1.9632271132130645
O60291	nci60_A549	3.0	nci60_A549	0.442542784	1.462233209915242
O60291	nci60_ACHN	8.0	nci60_ACHN	0.250365515	2.6489146932098206
O60291	nci60_EKVX	4.0	nci60_EKVX	2.600635557	2.2529125587580308
O60291	nci60_HCT116	5.0	nci60_HCT116	2.230772343	1.5168983667101794
O60291	nci60_HCT15	5.0	nci60_HCT15	0.066437154	2.081946434216228
O60291	nci60_HOP92	4.0	nci60_HOP92	0.503852238	1.6955264801970569
O60291	nci60_HS578T	4.0	nci60_HS578T	0.368525553	2.501801046994725
O60291	nci60_K562	5.0	nci60_K562	0.052168772	2.3107323646034184
O60291	nci60_MCF7	6.0	nci60_MCF7	0.41266836	2.3139477232015904
O60291	nci60_MDAMB435	8.0	nci60_MDAMB435	0.059302963	1.963877507149835
O60291	nci60_Malme3M	15.0	nci60_Malme3M	0.109688186	3.2340888750776466
O60291	nci60_NCIH226	6.0	nci60_NCIH226	0.14402148	1.9957030222874899
O60291	nci60_NCIH460	5.0	nci60_NCIH460	0.338205241	2.274330683510124
O60291	nci60_OVCAR3	5.0	nci60_OVCAR3	0.627139976	2.0984513109672056
O60291	nci60_OVCAR8	5.0	nci60_OVCAR8	0.181698927	2.132152705141802
O60291	nci60_PC3	2.0	nci60_PC3	0.094305087	1.6739862519739397
O60291	nci60_RPMI8226	8.0	nci60_RPMI8226	0.04369692	2.5424203368837524
O60291	nci60_SF268	6.0	nci60_SF268	0.254155554	2.346836465808656
O60291	nci60_SF295	8.0	nci60_SF295	0.32460569	2.543028908194812
O60291	nci60_SF539	4.0	nci60_SF539	0.103222826	2.0640297133561094
O60291	nci60_SKMEL28	7.0	nci60_SKMEL28	3.252522258	2.3565896045245736
O60291	nci60_SKOV3	9.0	nci60_SKOV3	0.53930025	2.582688549828812
O60291	nci60_SNB75	5.0	nci60_SNB75	0.804380033	2.1790706702146743
O60291	nci60_U251MG	5.0	nci60_U251MG	1.206792993	2.216214039273713
O60291	nci60_UACC257	7.0	nci60_UACC257	9.098322938	2.3741899834116498
O60291	nci60_UACC62	5.0	nci60_UACC62	0.454804675	2.149098007557518
O60291	nci60_UO31	8.0	nci60_UO31	0.185043079	2.4641958106750566
Q7L5L3	nci60_A498	4.0	nci60_A498	0.520795942	2.0459331901397584
Q7L5L3	nci60_ACHN	1.0	nci60_ACHN	0.942604984	1.2871847814252861
Q7L5L3	nci60_BT549	0.5	nci60_BT549	0.183259531	2.4155648799161242
Q7L5L3	nci60_Caki1	0.8	nci60_Caki1	2.119300609	2.093853924854663
Q7L5L3	nci60_DU145	0.8	nci60_DU145	1.04203777	2.170373370124427
Q7L5L3	nci60_EKVX	0.6	nci60_EKVX	3.206818847	2.0777917766720746
Q7L5L3	nci60_HCT116	0.6	nci60_HCT116	0.376551518	2.6627481280508887
Q7L5L3	nci60_HCT15	21.0	nci60_HCT15	15.58486315	4.723719708166474
Q7L5L3	nci60_HL60	1.0	nci60_HL60	0.312566742	2.5117704925466167
Q7L5L3	nci60_HT29	0.5	nci60_HT29	2.694494757	2.1503321948511895
Q7L5L3	nci60_IGROV1	0.6	nci60_IGROV1	0.079813762	2.136277926669289
Q7L5L3	nci60_KM12	0.5	nci60_KM12	7.401500201	2.4158018593673436
Q7L5L3	nci60_MCF7	17.0	nci60_MCF7	9.704952115	5.267976092581384
