uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
P28838	nci60_HOP92	20.0	nci60_HOP92	61.18460542	59.08005077811959
P28838	nci60_HS578T	8.0	nci60_HS578T	32.23227486	14.741104552822394
P28838	nci60_HT29	28.0	nci60_HT29	85.78173532	96.77368094578189
P28838	nci60_IGROV1	26.0	nci60_IGROV1	169.1697266	71.73549258946967
P28838	nci60_K562	18.0	nci60_K562	69.42883193	42.01578390004475
P28838	nci60_KM12	18.0	nci60_KM12	66.39122718	45.95433122138545
P28838	nci60_LOXIMVI	13.0	nci60_LOXIMVI	27.32885622	26.92370914456151
P28838	nci60_MCF7	20.0	nci60_MCF7	70.71410102	53.44595701419272
P28838	nci60_MDAMB231	29.0	nci60_MDAMB231	80.63441653	89.37306815040115
P28838	nci60_MDAMB435	28.0	nci60_MDAMB435	62.62192196	87.77460893334923
P28838	nci60_Malme3M	35.0	nci60_Malme3M	89.53766393	113.85708120763051
P28838	nci60_NCIH226	19.0	nci60_NCIH226	44.90126039	42.38874232888311
P28838	nci60_NCIH23	23.0	nci60_NCIH23	132.8459932	68.45839230736553
P28838	nci60_NCIH322T	51.0	nci60_NCIH322T	405.0430242	169.39523514584374
P28838	nci60_NCIH460	35.0	nci60_NCIH460	54.86371221	113.53675182598036
P28838	nci60_NCIH522	13.0	nci60_NCIH522	34.00356072	25.7304869818491
P28838	nci60_OVCAR3	22.0	nci60_OVCAR3	54.89314075	64.80787057188776
P28838	nci60_OVCAR4	18.0	nci60_OVCAR4	31.32333434	43.45054962788892
P28838	nci60_OVCAR8	14.0	nci60_OVCAR8	51.1436775	30.39012607405813
P28838	nci60_PC3	13.0	nci60_PC3	80.52316774	29.467020747396347
P28838	nci60_RPMI8226	34.0	nci60_RPMI8226	173.8428447	126.32478695015111
P28838	nci60_SF268	20.0	nci60_SF268	78.33475465	59.49400732846655
P28838	nci60_SF295	24.0	nci60_SF295	66.34686143	76.1347118757368
P28838	nci60_SF539	92.0	nci60_SF539	74.89273045	374.8722355784351
P28838	nci60_SKMEL28	17.0	nci60_SKMEL28	44.17714	40.53870656736934
P28838	nci60_SKMEL5	21.0	nci60_SKMEL5	75.1673968	57.102553104467276
P28838	nci60_SKOV3	23.0	nci60_SKOV3	58.60024473	69.92570489988582
P28838	nci60_SNB75	41.0	nci60_SNB75	37.83974897	148.7076149685453
P28838	nci60_SW620	25.0	nci60_SW620	74.52353607	80.09136460164981
P28838	nci60_T47D	12.0	nci60_T47D	30.66542817	23.729387538445117
P28838	nci60_U251MG	21.0	nci60_U251MG	53.68612481	57.98616546341882
P28838	nci60_UACC257	36.0	nci60_UACC257	81.83964892	122.06799260724924
P28838	nci60_UACC62	19.0	nci60_UACC62	45.66617943	52.49819285028739
P28838	nci60_UO31	20.0	nci60_UO31	39.97465563	49.350004989541624
P28838	nci60_X786O	36.0	nci60_X786O	349.1898889	109.71440994489991
Q9Y5W9	nci60_A549	9.0	nci60_A549	0.52257949	1.7891637384107648
Q9Y5W9	nci60_HOP92	5.0	nci60_HOP92	0.159850467	1.8816731117518355
Q9Y5W9	nci60_HT29	9.0	nci60_HT29	0.18704957	1.7494442277860744
Q9Y5W9	nci60_KM12	9.0	nci60_KM12	0.418241946	1.9665077405410378
Q9Y5W9	nci60_NCIH460	7.0	nci60_NCIH460	0.039906881	1.8304154767697596
Q9Y5W9	nci60_OVCAR4	5.0	nci60_OVCAR4	0.618891068	1.5562433264976492
Q9Y5W9	nci60_PC3	7.0	nci60_PC3	0.24167072	2.1196942779802286
Q9Y5W9	nci60_RPMI8226	7.0	nci60_RPMI8226	2.164781076	2.109436051211109
Q9Y5W9	nci60_SF295	11.0	nci60_SF295	1.807848584	2.349607289638862
Q9Y5W9	nci60_SW620	7.0	nci60_SW620	1.480790516	2.418058466472426
P10646	nci60_A498	23.0	nci60_A498	0.59971793	5.002758075020381
P10646	nci60_ACHN	25.0	nci60_ACHN	1.143031162	4.907113952004113
P10646	nci60_Caki1	58.0	nci60_Caki1	0.750427714	8.548480085975282
P10646	nci60_DU145	9.0	nci60_DU145	0.260175027	3.6194298654546637
P10646	nci60_EKVX	8.0	nci60_EKVX	2.021428426	3.556158570833304
P10646	nci60_HOP62	21.0	nci60_HOP62	2.889124405	3.719646820544823
P10646	nci60_HOP92	17.0	nci60_HOP92	0.178577718	4.093359106902104
P10646	nci60_HT29	11.0	nci60_HT29	0.213579843	4.449778031313075
P10646	nci60_MDAMB231	9.0	nci60_MDAMB231	0.065322436	3.9870440142285526
P10646	nci60_MDAMB435	7.0	nci60_MDAMB435	0.136664346	3.633347171666103
P10646	nci60_NCIH23	6.0	nci60_NCIH23	0.966905822	3.755634405840911
P10646	nci60_PC3	2.0	nci60_PC3	0.187272513	2.336681258727935
P10646	nci60_SF268	2.0	nci60_SF268	1.33387077	2.3907227860619824
P10646	nci60_SF539	2.0	nci60_SF539	0.197527913	1.8814512049523553
P10646	nci60_SKOV3	6.0	nci60_SKOV3	0.295177152	3.8513389860145955
P10646	nci60_UO31	11.0	nci60_UO31	0.261512688	3.206708678430191
Q9Y216	nci60_A498	0.5	nci60_A498	1.520474453	1.6550994014507014
Q9Y216	nci60_Caki1	0.8	nci60_Caki1	1.742303204	1.4404403049084311
Q9Y216	nci60_DU145	1.0	nci60_DU145	0.934801962	1.5434499054483202
Q9Y216	nci60_HL60	0.7	nci60_HL60	0.045257524	1.8044306124202238
Q9Y216	nci60_NCIH226	0.9	nci60_NCIH226	1.65780763	1.4719268428269303
Q9Y216	nci60_OVCAR8	0.6	nci60_OVCAR8	1.210583032	1.817905319585754
O60341	nci60_A498	11.0	nci60_A498	3.164905475	4.721193632719087
O60341	nci60_A549	22.0	nci60_A549	8.756104714	5.667759601705806
O60341	nci60_ACHN	14.0	nci60_ACHN	7.452108369	4.135427007954259
O60341	nci60_BT549	39.0	nci60_BT549	10.505988	8.296906684588906
O60341	nci60_Caki1	18.0	nci60_Caki1	9.609086424	5.402176141700579
O60341	nci60_DU145	26.0	nci60_DU145	9.372543404	12.94158710202406
O60341	nci60_EKVX	16.0	nci60_EKVX	11.93215736	5.3909296113975165
O60341	nci60_HCT116	49.0	nci60_HCT116	2.368997293	6.978430360251569
O60341	nci60_HCT15	42.0	nci60_HCT15	15.64483494	14.194150969591911
O60341	nci60_HL60	16.0	nci60_HL60	23.82886671	9.490172151003412
O60341	nci60_HOP62	29.0	nci60_HOP62	6.860416404	6.9884631910660024
O60341	nci60_HOP92	22.0	nci60_HOP92	8.404968752	8.678828324634386
O60341	nci60_HS578T	19.0	nci60_HS578T	8.819866546	5.265696796924445
O60341	nci60_HT29	32.0	nci60_HT29	10.49773909	11.54785927751099
O60341	nci60_IGROV1	37.0	nci60_IGROV1	2.769180819	9.602903231630803
O60341	nci60_K562	40.0	nci60_K562	14.49979729	10.560605325929295
O60341	nci60_KM12	19.0	nci60_KM12	20.06847924	7.065994179103059
O60341	nci60_LOXIMVI	25.0	nci60_LOXIMVI	4.529988331	8.037422878553448
O60341	nci60_MCF7	21.0	nci60_MCF7	30.54236337	7.842797963174091
O60341	nci60_MDAMB231	24.0	nci60_MDAMB231	2.965816958	6.772999144953639
O60341	nci60_MDAMB435	10.0	nci60_MDAMB435	5.80723146	5.16355414977297
O60341	nci60_Malme3M	17.0	nci60_Malme3M	10.29753585	6.122818942641553
O60341	nci60_NCIH226	18.0	nci60_NCIH226	3.879662234	7.638220441979424
O60341	nci60_NCIH23	30.0	nci60_NCIH23	1.953876555	10.255932669582673
O60341	nci60_NCIH322T	18.0	nci60_NCIH322T	13.38864704	7.428240085414801
O60341	nci60_NCIH460	28.0	nci60_NCIH460	19.32005801	10.126945699615641
O60341	nci60_NCIH522	83.0	nci60_NCIH522	24.09082529	18.41637738834539
O60341	nci60_OVCAR3	24.0	nci60_OVCAR3	33.19449887	9.104878449054102
O60341	nci60_OVCAR4	20.0	nci60_OVCAR4	19.89993397	7.378672646402599
O60341	nci60_OVCAR8	33.0	nci60_OVCAR8	6.640371201	11.029097776271108
O60341	nci60_PC3	29.0	nci60_PC3	6.166616331	8.943118680833173
O60341	nci60_RPMI8226	24.0	nci60_RPMI8226	15.74025474	7.959780111669556
O60341	nci60_SF268	26.0	nci60_SF268	4.361888956	8.40206742174607
O60341	nci60_SF295	25.0	nci60_SF295	1.242686892	9.091886814407406
O60341	nci60_SF539	18.0	nci60_SF539	23.64070243	7.0808174443432375
O60341	nci60_SKMEL28	45.0	nci60_SKMEL28	5.705792182	13.575569421595604
O60341	nci60_SKMEL5	20.0	nci60_SKMEL5	15.82385854	7.493466721307048
O60341	nci60_SKOV3	42.0	nci60_SKOV3	7.946596981	13.69014270259891
O60341	nci60_SNB75	21.0	nci60_SNB75	10.78667382	7.761212767477767
O60341	nci60_SW620	44.0	nci60_SW620	4.01699541	14.411207802641462
O60341	nci60_T47D	16.0	nci60_T47D	10.41970887	7.032898698116076
O60341	nci60_U251MG	16.0	nci60_U251MG	8.372641949	6.888577753438978
O60341	nci60_UACC257	36.0	nci60_UACC257	13.9582676	11.753815582470981
O60341	nci60_UACC62	29.0	nci60_UACC62	12.09914202	10.584979813751152
O60341	nci60_UO31	22.0	nci60_UO31	12.5042303	8.052595997020841
O60341	nci60_X786O	33.0	nci60_X786O	4.246181296	9.97942726944292
Q96JG6	nci60_A498	3.0	nci60_A498	0.794570521	4.477245957997068
Q96JG6	nci60_A549	3.0	nci60_A549	0.256162045	3.481924684737085
Q96JG6	nci60_ACHN	6.0	nci60_ACHN	2.210707431	7.355761234517155
Q96JG6	nci60_BT549	3.0	nci60_BT549	1.163987848	2.6157396486750804
Q96JG6	nci60_Caki1	3.0	nci60_Caki1	0.524808924	2.7905312463398055
Q96JG6	nci60_DU145	4.0	nci60_DU145	0.381233331	4.116684184105991
Q96JG6	nci60_EKVX	5.0	nci60_EKVX	3.393199586	3.6815178044234678
Q96JG6	nci60_HCT116	3.0	nci60_HCT116	1.806065036	2.915223188550746
Q96JG6	nci60_HCT15	4.0	nci60_HCT15	1.733831352	3.7644666417907127
Q96JG6	nci60_HL60	2.0	nci60_HL60	0.399514695	2.382100742525049
Q96JG6	nci60_HOP62	2.0	nci60_HOP62	0.307439043	2.6506768058867443
Q96JG6	nci60_HOP92	4.0	nci60_HOP92	2.265551524	3.949705308027908
Q96JG6	nci60_HS578T	2.0	nci60_HS578T	0.558473388	2.42520633467438
Q96JG6	nci60_HT29	4.0	nci60_HT29	1.326959523	3.784374526535445
Q96JG6	nci60_IGROV1	2.0	nci60_IGROV1	0.464168301	2.770252144256466
Q96JG6	nci60_K562	2.0	nci60_K562	0.350690076	2.3843116857239406
Q96JG6	nci60_KM12	4.0	nci60_KM12	1.021081084	4.198247291074113
Q96JG6	nci60_MCF7	2.0	nci60_MCF7	2.898042143	2.341273013900439
Q96JG6	nci60_MDAMB231	3.0	nci60_MDAMB231	1.231316775	2.8416701667689193
Q96JG6	nci60_MDAMB435	5.0	nci60_MDAMB435	1.514009093	5.6001915412039045
Q96JG6	nci60_Malme3M	7.0	nci60_Malme3M	1.163319017	8.895606718029667
Q96JG6	nci60_NCIH226	3.0	nci60_NCIH226	0.807947129	3.289048100353347
Q96JG6	nci60_NCIH23	3.0	nci60_NCIH23	1.354604513	3.2321374847663016
Q96JG6	nci60_NCIH322T	3.0	nci60_NCIH322T	0.788996934	3.0632136552090046
Q96JG6	nci60_NCIH460	1.0	nci60_NCIH460	0.250588458	1.797852683880778
Q96JG6	nci60_NCIH522	3.0	nci60_NCIH522	0.892442703	2.869763531837028
Q96JG6	nci60_OVCAR3	2.0	nci60_OVCAR3	0.708291399	2.3901925097128003
Q96JG6	nci60_OVCAR4	4.0	nci60_OVCAR4	1.497065389	3.6410321410732225
Q96JG6	nci60_OVCAR8	2.0	nci60_OVCAR8	0.289380622	2.1574177450024417
Q96JG6	nci60_PC3	4.0	nci60_PC3	2.853007563	3.556709887659295
Q96JG6	nci60_RPMI8226	4.0	nci60_RPMI8226	0.613986311	3.6356835980609805
Q96JG6	nci60_SF268	2.0	nci60_SF268	0.250142571	2.2566621989546456
Q96JG6	nci60_SF295	4.0	nci60_SF295	2.023434918	3.5525318637033854
Q96JG6	nci60_SF539	1.0	nci60_SF539	0.133097251	1.906836446854212
Q96JG6	nci60_SKMEL28	3.0	nci60_SKMEL28	1.186282194	3.3515316533479114
Q96JG6	nci60_SKMEL5	4.0	nci60_SKMEL5	3.033368829	4.451789112885163
Q96JG6	nci60_SKOV3	1.0	nci60_SKOV3	0.492036234	1.8191824426923424
Q96JG6	nci60_SNB75	3.0	nci60_SNB75	1.813422171	3.370931664769383
Q96JG6	nci60_SW620	3.0	nci60_SW620	0.035893898	3.622852501112363
Q96JG6	nci60_T47D	3.0	nci60_T47D	0.64408368	3.244024766354298
Q96JG6	nci60_U251MG	4.0	nci60_U251MG	0.654784966	4.044914897535174
Q96JG6	nci60_UACC257	4.0	nci60_UACC257	2.395973453	4.263371793554754
Q96JG6	nci60_UACC62	2.0	nci60_UACC62	0.587233095	2.3084188281374383
Q96JG6	nci60_UO31	4.0	nci60_UO31	3.198569939	3.8378458076959303
Q96JG6	nci60_X786O	4.0	nci60_X786O	0.28603647	3.997256109631002
Q6FI81	nci60_A498	18.0	nci60_A498	3.948105879	6.376408324869872
Q6FI81	nci60_A549	29.0	nci60_A549	33.824983	5.758533580949829
Q6FI81	nci60_ACHN	33.0	nci60_ACHN	19.94496855	4.803641443594118
Q6FI81	nci60_BT549	20.0	nci60_BT549	9.671287651	6.927897279498419
Q6FI81	nci60_Caki1	27.0	nci60_Caki1	11.84164231	4.916178099033527
Q6FI81	nci60_DU145	34.0	nci60_DU145	13.09547638	9.614492531991539
Q6FI81	nci60_EKVX	26.0	nci60_EKVX	15.83322217	5.448700307240991
Q6FI81	nci60_HCT116	30.0	nci60_HCT116	4.117988801	4.841981057826519
Q6FI81	nci60_HCT15	23.0	nci60_HCT15	11.05442893	5.989901549523429
Q6FI81	nci60_HL60	21.0	nci60_HL60	7.540171039	5.7560581797857555
Q6FI81	nci60_HOP62	19.0	nci60_HOP62	0.782754517	5.161588999080281
Q6FI81	nci60_HOP92	16.0	nci60_HOP92	9.461720791	4.731105130343136
Q6FI81	nci60_HS578T	6.0	nci60_HS578T	5.834653507	4.105024146518022
Q6FI81	nci60_HT29	16.0	nci60_HT29	10.3387804	6.042206766641885
Q6FI81	nci60_IGROV1	32.0	nci60_IGROV1	38.9702953	6.980827499890536
Q6FI81	nci60_K562	18.0	nci60_K562	49.8943023	5.782939693710852
Q6FI81	nci60_KM12	22.0	nci60_KM12	21.93362429	6.215934145163736
Q6FI81	nci60_LOXIMVI	14.0	nci60_LOXIMVI	15.18088958	5.53727831357142
Q6FI81	nci60_MCF7	12.0	nci60_MCF7	15.05002177	5.23739180300506
Q6FI81	nci60_MDAMB231	15.0	nci60_MDAMB231	15.74538244	4.597071684206432
Q6FI81	nci60_MDAMB435	37.0	nci60_MDAMB435	9.790339463	8.002423254368487
Q6FI81	nci60_Malme3M	9.0	nci60_Malme3M	5.776911149	3.876238821395482
Q6FI81	nci60_NCIH226	22.0	nci60_NCIH226	5.533233938	5.454593122078813
Q6FI81	nci60_NCIH23	21.0	nci60_NCIH23	14.42399651	6.323615493972852
Q6FI81	nci60_NCIH322T	28.0	nci60_NCIH322T	8.050488637	6.587722328505244
Q6FI81	nci60_NCIH460	50.0	nci60_NCIH460	31.27874565	10.83817184071039
Q6FI81	nci60_NCIH522	19.0	nci60_NCIH522	13.57435895	5.048561906216779
Q6FI81	nci60_OVCAR3	21.0	nci60_OVCAR3	9.962005934	6.447346537835551
Q6FI81	nci60_OVCAR4	14.0	nci60_OVCAR4	8.61052263	5.098389042159311
Q6FI81	nci60_OVCAR8	27.0	nci60_OVCAR8	33.25134945	6.397972093042077
Q6FI81	nci60_PC3	11.0	nci60_PC3	27.27557273	4.3363292824784905
Q6FI81	nci60_RPMI8226	23.0	nci60_RPMI8226	37.50154373	6.13022529829129
Q6FI81	nci60_SF268	20.0	nci60_SF268	8.579533488	6.347974527350668
Q6FI81	nci60_SF295	27.0	nci60_SF295	24.99686754	6.067452756036426
Q6FI81	nci60_SF539	13.0	nci60_SF539	5.590307466	5.699010949936545
Q6FI81	nci60_SKMEL28	12.0	nci60_SKMEL28	2.222969322	4.675847451985522
Q6FI81	nci60_SKMEL5	21.0	nci60_SKMEL5	23.91403112	6.910283590978492
Q6FI81	nci60_SKOV3	21.0	nci60_SKOV3	16.73190729	7.171813392217803
Q6FI81	nci60_SNB75	12.0	nci60_SNB75	8.68899873	5.099143698889549
Q6FI81	nci60_SW620	35.0	nci60_SW620	48.90577096	10.400450564345343
Q6FI81	nci60_T47D	18.0	nci60_T47D	16.23563513	6.498897159118642
Q6FI81	nci60_U251MG	20.0	nci60_U251MG	17.09017744	6.877601620966071
Q6FI81	nci60_UACC257	27.0	nci60_UACC257	26.90905367	7.164847250567426
Q6FI81	nci60_UACC62	25.0	nci60_UACC62	14.6188491	7.236915067621773
Q6FI81	nci60_UO31	22.0	nci60_UO31	19.59450142	6.535631153495941
Q6FI81	nci60_X786O	24.0	nci60_X786O	17.22461235	6.267381539722104
P05164	nci60_BT549	0.5	nci60_BT549	1.342119679	2.855854206400931
P05164	nci60_HL60	5256.0	nci60_HL60	2146.031308	346.32128472105813
P05164	nci60_SKMEL28	1.0	nci60_SKMEL28	0.50719639	2.233447986818003
Q6NTF9	nci60_A498	21.0	nci60_A498	0.333077542	2.0051940887473623
Q6NTF9	nci60_A549	20.0	nci60_A549	2.801284678	1.8139187504502918
Q6NTF9	nci60_ACHN	23.0	nci60_ACHN	4.257551413	2.284787127317854
Q6NTF9	nci60_DU145	19.0	nci60_DU145	3.683026095	2.552704893608382
Q6NTF9	nci60_EKVX	37.0	nci60_EKVX	8.353022924	2.248868230094613
Q6NTF9	nci60_HCT15	20.0	nci60_HCT15	1.409448606	1.8920268767418746
Q6NTF9	nci60_HL60	5.0	nci60_HL60	0.441428067	2.407181030123347
Q6NTF9	nci60_HOP62	22.0	nci60_HOP62	9.030548124	1.779150736353699
Q6NTF9	nci60_HOP92	44.0	nci60_HOP92	3.331890133	2.2059862027128765
Q6NTF9	nci60_HT29	14.0	nci60_HT29	4.155889191	1.5909684677880915
Q6NTF9	nci60_IGROV1	13.0	nci60_IGROV1	2.336447547	1.9226934143397219
Q6NTF9	nci60_KM12	9.0	nci60_KM12	3.617703659	1.7259813148028904
Q6NTF9	nci60_LOXIMVI	10.0	nci60_LOXIMVI	1.562610769	1.9872025402093039
Q6NTF9	nci60_MCF7	39.0	nci60_MCF7	1.464515643	2.4831903691299453
Q6NTF9	nci60_Malme3M	40.0	nci60_Malme3M	10.23533463	2.318188962320107
Q6NTF9	nci60_NCIH226	9.0	nci60_NCIH226	3.117418516	1.5203588275315254
Q6NTF9	nci60_NCIH23	10.0	nci60_NCIH23	4.615152736	2.17808018453458
Q6NTF9	nci60_NCIH322T	7.0	nci60_NCIH322T	0.477544909	1.694420040633008
Q6NTF9	nci60_NCIH460	24.0	nci60_NCIH460	0.936362567	2.2343481542767725
Q6NTF9	nci60_NCIH522	31.0	nci60_NCIH522	2.740198168	2.0810607681878057
Q6NTF9	nci60_OVCAR3	14.0	nci60_OVCAR3	1.120959758	2.364104167246162
Q6NTF9	nci60_OVCAR4	15.0	nci60_OVCAR4	0.796354068	1.8274545508147493
Q6NTF9	nci60_OVCAR8	11.0	nci60_OVCAR8	0.946617966	1.6432256352431271
Q6NTF9	nci60_PC3	16.0	nci60_PC3	0.404642395	1.8550818686375368
Q6NTF9	nci60_RPMI8226	19.0	nci60_RPMI8226	1.111596133	2.135670441132606
Q6NTF9	nci60_SF268	21.0	nci60_SF268	0.841611593	1.9028105735836847
Q6NTF9	nci60_SF295	36.0	nci60_SF295	3.121208555	2.281877432339758
Q6NTF9	nci60_SF539	18.0	nci60_SF539	1.872948077	1.9332183412967328
Q6NTF9	nci60_SKMEL28	7.0	nci60_SKMEL28	2.146945599	1.71434171398035
Q6NTF9	nci60_SKMEL5	30.0	nci60_SKMEL5	3.339247267	1.9982839367321716
Q6NTF9	nci60_SKOV3	7.0	nci60_SKOV3	0.1928461	1.6420600332352415
Q6NTF9	nci60_SNB75	15.0	nci60_SNB75	2.076049576	1.6015412039177952
Q6NTF9	nci60_SW620	25.0	nci60_SW620	3.051650193	2.3251557298497816
Q6NTF9	nci60_T47D	32.0	nci60_T47D	3.870744495	2.0302733504553188
Q6NTF9	nci60_U251MG	40.0	nci60_U251MG	0.45703411	2.200643150735095
Q6NTF9	nci60_UACC257	20.0	nci60_UACC257	0.825559663	1.9233279418350935
Q6NTF9	nci60_UACC62	20.0	nci60_UACC62	3.60811709	2.0806626503966026
Q6NTF9	nci60_UO31	18.0	nci60_UO31	0.55156214	1.5788360761128413
Q6NTF9	nci60_X786O	24.0	nci60_X786O	1.186282194	2.0037249185777175
P20701	nci60_HL60	18.0	nci60_HL60	4.859944664	5.106913800704231
P20701	nci60_RPMI8226	4.0	nci60_RPMI8226	0.616661633	1.603349102024254
P20701	nci60_T47D	2.0	nci60_T47D	0.034779181	1.6237241027744904
P63010	nci60_A498	87.0	nci60_A498	71.21394028	472.0739363491937
P63010	nci60_A549	73.0	nci60_A549	78.50508346	245.78129113105052
P63010	nci60_ACHN	75.0	nci60_ACHN	42.58376303	281.22819079493325
P63010	nci60_BT549	52.0	nci60_BT549	35.97950868	191.88708928524196
P63010	nci60_Caki1	50.0	nci60_Caki1	123.1624437	207.12434618978602
P63010	nci60_DU145	114.0	nci60_DU145	63.41626954	410.6506201179057
P63010	nci60_EKVX	56.0	nci60_EKVX	51.40675079	208.09390370429333
P63010	nci60_HCT116	52.0	nci60_HCT116	25.00734589	162.75938872847854
P63010	nci60_HCT15	68.0	nci60_HCT15	80.58715251	346.91303627902835
P63010	nci60_HL60	19.0	nci60_HL60	26.5378528	81.20776666400337
P63010	nci60_HOP62	53.0	nci60_HOP62	56.2956781	280.48348450380007
P63010	nci60_HOP92	77.0	nci60_HOP92	42.35167888	423.25226999191665
P63010	nci60_HS578T	29.0	nci60_HS578T	45.07248097	144.02716671736223
P63010	nci60_HT29	71.0	nci60_HT29	40.03462742	371.35616397267637
P63010	nci60_IGROV1	45.0	nci60_IGROV1	76.61273931	219.41036916483458
P63010	nci60_K562	70.0	nci60_K562	42.74116112	373.2677987074333
P63010	nci60_KM12	35.0	nci60_KM12	77.9031361	178.55955490828262
P63010	nci60_LOXIMVI	67.0	nci60_LOXIMVI	38.32777223	331.4750460785841
P63010	nci60_MCF7	25.0	nci60_MCF7	53.1316644	112.22719135395631
P63010	nci60_MDAMB231	81.0	nci60_MDAMB231	33.31421951	387.369596563858
P63010	nci60_MDAMB435	35.0	nci60_MDAMB435	50.01692121	176.64423445652295
P63010	nci60_Malme3M	26.0	nci60_Malme3M	29.66864792	116.73961486503919
P63010	nci60_NCIH226	45.0	nci60_NCIH226	40.93041427	209.96116826806838
P63010	nci60_NCIH23	71.0	nci60_NCIH23	9.257058687	361.46611153248625
P63010	nci60_NCIH322T	68.0	nci60_NCIH322T	6.298598864	351.1711029910498
P63010	nci60_NCIH460	61.0	nci60_NCIH460	35.93491998	310.18495304199024
P63010	nci60_NCIH522	94.0	nci60_NCIH522	70.04883771	425.52123520430075
P63010	nci60_OVCAR3	24.0	nci60_OVCAR3	36.30188493	115.23891200331006
P63010	nci60_OVCAR4	25.0	nci60_OVCAR4	50.75753941	120.43045093765788
P63010	nci60_OVCAR8	68.0	nci60_OVCAR8	66.82396045	333.9855481017246
P63010	nci60_PC3	27.0	nci60_PC3	47.6621923	118.7704862972828
P63010	nci60_RPMI8226	21.0	nci60_RPMI8226	52.76001764	99.7133599225461
