uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
P28838	tissue29_testis	27.0	tissue29_testis	160.519193	28.7649784138025
P28838	tissue29_thyroid	22.0	tissue29_thyroid	70.87519768	16.99279241390027
P28838	tissue29_tonsil	47.0	tissue29_tonsil	131.1550934	33.85028767483064
P28838	tissue29_urinary.bladder	35.0	tissue29_urinary.bladder	98.7339257	23.831894057948706
Q9Y5W9	tissue29_adipose.tissue	7.0	tissue29_adipose.tissue	0.522258096	1.2829358809192346
Q9Y5W9	tissue29_adrenal.gland	6.0	tissue29_adrenal.gland	0.648959206	0.03130586096490395
Q9Y5W9	tissue29_appendix	10.0	tissue29_appendix	0.274779763	0.30349854965425904
Q9Y5W9	tissue29_bone.marrow	8.0	tissue29_bone.marrow	2.770057241	0.3051457431936704
Q9Y5W9	tissue29_colon	7.0	tissue29_colon	0.081641994	0.04304922090693797
Q9Y5W9	tissue29_duodenum	4.0	tissue29_duodenum	0.520383736	0.0837694546708252
Q9Y5W9	tissue29_endometrium	5.0	tissue29_endometrium	0.137805777	0.09819683441183269
Q9Y5W9	tissue29_esophagus	7.0	tissue29_esophagus	0.544619721	0.20539938927029655
Q9Y5W9	tissue29_fallopian.tube	6.0	tissue29_fallopian.tube	0.061756699	0.10604558576786438
Q9Y5W9	tissue29_gall.bladder	6.0	tissue29_gall.bladder	0.435795832	0.2825034673930189
Q9Y5W9	tissue29_kidney	6.0	tissue29_kidney	0.141899401	0.19583963803101123
Q9Y5W9	tissue29_liver	3.0	tissue29_liver	1.283668285	0.025636468069167417
Q9Y5W9	tissue29_lung	7.0	tissue29_lung	0.507761536	0.259057860755074
Q9Y5W9	tissue29_lymph.node	11.0	tissue29_lymph.node	0.87620711	0.3443230791554892
Q9Y5W9	tissue29_ovary	4.0	tissue29_ovary	1.187480943	0.07165407266821622
Q9Y5W9	tissue29_placenta	6.0	tissue29_placenta	0.252860961	0.1728457922800588
Q9Y5W9	tissue29_prostate	5.0	tissue29_prostate	0.044324698	0.2808700771351311
Q9Y5W9	tissue29_rectum	7.0	tissue29_rectum	0.664831665	0.289249349243335
Q9Y5W9	tissue29_salivary.gland	4.0	tissue29_salivary.gland	0.154085456	0.19427259417468146
Q9Y5W9	tissue29_small.intestine	5.0	tissue29_small.intestine	2.221747003	0.3237707446453708
Q9Y5W9	tissue29_smooth.muscle	9.0	tissue29_smooth.muscle	0.249317598	0.34545119216007625
Q9Y5W9	tissue29_spleen	11.0	tissue29_spleen	0.283549065	0.5312835023051174
Q9Y5W9	tissue29_stomach	5.0	tissue29_stomach	0.677440016	0.07435735271323729
Q9Y5W9	tissue29_testis	7.0	tissue29_testis	1.424536912	0.46321220424390086
Q9Y5W9	tissue29_thyroid	11.0	tissue29_thyroid	0.939084891	0.47201942137767205
Q9Y5W9	tissue29_tonsil	16.0	tissue29_tonsil	1.130738403	0.6423517112571844
Q9Y5W9	tissue29_urinary.bladder	7.0	tissue29_urinary.bladder	0.040139477	0.19038475148963574
Q05084	tissue29_adipose.tissue	5.0	tissue29_adipose.tissue	0.040053976	0.02591243526071274
Q05084	tissue29_adrenal.gland	4.0	tissue29_adrenal.gland	0.393199471	-0.21583051547469911
Q05084	tissue29_appendix	3.0	tissue29_appendix	0.610736344	-0.1083616602177746
Q05084	tissue29_bone.marrow	7.0	tissue29_bone.marrow	2.404327916	0.32491726581447145
Q05084	tissue29_colon	7.0	tissue29_colon	0.275519656	0.062191897040385635
Q05084	tissue29_duodenum	6.0	tissue29_duodenum	2.417852815	0.02891985401135866
Q05084	tissue29_endometrium	4.0	tissue29_endometrium	0.375431274	-0.12472756908108029
Q05084	tissue29_esophagus	4.0	tissue29_esophagus	0.525723479	-0.12255461776088128
Q05084	tissue29_fallopian.tube	7.0	tissue29_fallopian.tube	0.597778057	0.04931293354413291
Q05084	tissue29_gall.bladder	6.0	tissue29_gall.bladder	0.654598221	0.02140375559210006
Q05084	tissue29_heart	9.0	tissue29_heart	1.045974442	0.14682506620296376
Q05084	tissue29_kidney	4.0	tissue29_kidney	0.746695446	-0.14825627667297658
Q05084	tissue29_liver	0.7	tissue29_liver	0.147185128	-0.07925628345496272
Q05084	tissue29_lung	5.0	tissue29_lung	0.129428909	-0.0639048382765216
Q05084	tissue29_lymph.node	4.0	tissue29_lymph.node	0.051218123	-0.05348925315239106
Q05084	tissue29_ovary	0.5	tissue29_ovary	0.36777098	-0.009136626729854713
Q05084	tissue29_pancreas	5.0	tissue29_pancreas	7.509836968	0.4885676713791449
Q05084	tissue29_placenta	3.0	tissue29_placenta	0.04280609	-0.15245466690449572
Q05084	tissue29_prostate	8.0	tissue29_prostate	3.413510635	0.33568893935289235
Q05084	tissue29_rectum	10.0	tissue29_rectum	0.337895511	0.32503695210850636
Q05084	tissue29_salivary.gland	9.0	tissue29_salivary.gland	2.276162995	0.4476402646591453
Q05084	tissue29_small.intestine	6.0	tissue29_small.intestine	14.99187462	0.1422623400126306
Q05084	tissue29_smooth.muscle	2.0	tissue29_smooth.muscle	0.540968289	-0.1562277664486479
Q05084	tissue29_spleen	4.0	tissue29_spleen	0.012443143	-0.03317879544214819
Q05084	tissue29_stomach	13.0	tissue29_stomach	0.588151752	0.3691172080250529
Q05084	tissue29_testis	15.0	tissue29_testis	0.695682916	0.6957137927011441
Q05084	tissue29_thyroid	5.0	tissue29_thyroid	0.143075889	0.04393101680678946
Q05084	tissue29_tonsil	4.0	tissue29_tonsil	0.040332979	-0.13005213791021109
Q05084	tissue29_urinary.bladder	7.0	tissue29_urinary.bladder	0.409121427	0.011684844201909295
P10646	tissue29_adipose.tissue	9.0	tissue29_adipose.tissue	0.745670169	1.561311093482427
P10646	tissue29_adrenal.gland	3.0	tissue29_adrenal.gland	0.273837207	-0.1044200525378357
P10646	tissue29_appendix	4.0	tissue29_appendix	0.03016994	0.2029281300996062
P10646	tissue29_bone.marrow	0.5	tissue29_bone.marrow	0.669480963	1.772064321759113
P10646	tissue29_colon	4.0	tissue29_colon	0.296464583	-0.1218604292870078
P10646	tissue29_duodenum	10.0	tissue29_duodenum	1.240688614	0.3172759397439777
P10646	tissue29_endometrium	6.0	tissue29_endometrium	0.208578279	0.07549503812771707
P10646	tissue29_esophagus	5.0	tissue29_esophagus	1.493190288	0.021045141637485276
P10646	tissue29_fallopian.tube	8.0	tissue29_fallopian.tube	0.513057426	0.2405226646941261
P10646	tissue29_gall.bladder	12.0	tissue29_gall.bladder	0.863010304	0.6826422029299797
P10646	tissue29_kidney	9.0	tissue29_kidney	1.149591587	0.17187595344466877
P10646	tissue29_liver	32.0	tissue29_liver	0.912549593	1.3123840959312951
P10646	tissue29_lung	20.0	tissue29_lung	1.124634355	0.6030970077656568
P10646	tissue29_lymph.node	5.0	tissue29_lymph.node	0.727891359	0.22979269107019618
P10646	tissue29_ovary	5.0	tissue29_ovary	1.847882704	0.18688948888166745
P10646	tissue29_placenta	23.0	tissue29_placenta	8.853267303	0.7282137914420854
P10646	tissue29_prostate	2.0	tissue29_prostate	0.111124088	0.7404111441989587
P10646	tissue29_rectum	5.0	tissue29_rectum	0.677977495	0.19573185334297416
P10646	tissue29_salivary.gland	0.9	tissue29_salivary.gland	0.161510236	1.7293210467080598
P10646	tissue29_small.intestine	8.0	tissue29_small.intestine	1.586623758	0.36043669407819046
P10646	tissue29_smooth.muscle	5.0	tissue29_smooth.muscle	0.678085814	0.06434653035618298
P10646	tissue29_spleen	4.0	tissue29_spleen	1.063444968	0.18931395766617776
P10646	tissue29_stomach	2.0	tissue29_stomach	0.349858764	0.11662592924909032
P10646	tissue29_testis	1.0	tissue29_testis	0.549688177	0.8356039136769204
P10646	tissue29_thyroid	2.0	tissue29_thyroid	0.018440472	0.16946376836548893
P10646	tissue29_tonsil	3.0	tissue29_tonsil	0.165150726	0.1858504297750776
P10646	tissue29_urinary.bladder	10.0	tissue29_urinary.bladder	0.424717179	0.24988468453214052
Q9Y216	tissue29_adrenal.gland	1.0	tissue29_adrenal.gland	0.037973112	-0.12307387971913708
Q9Y216	tissue29_appendix	0.5	tissue29_appendix	0.017449037	-0.05865576594696076
Q9Y216	tissue29_bone.marrow	0.8	tissue29_bone.marrow	0.051463834	-0.10626624107846894
Q9Y216	tissue29_fallopian.tube	0.5	tissue29_fallopian.tube	0.014371796	-0.1476871944504381
Q9Y216	tissue29_kidney	0.5	tissue29_kidney	0.012089689	-0.08046147466124587
Q9Y216	tissue29_thyroid	2.0	tissue29_thyroid	0.009459227	-0.04365304306335305
O60341	tissue29_adipose.tissue	8.0	tissue29_adipose.tissue	1.064996431	1.0317338544762698
O60341	tissue29_adrenal.gland	14.0	tissue29_adrenal.gland	2.519728472	0.695011282809525
O60341	tissue29_appendix	13.0	tissue29_appendix	1.864941381	1.0392338711100901
O60341	tissue29_bone.marrow	17.0	tissue29_bone.marrow	13.64565823	1.7953329991766616
O60341	tissue29_colon	14.0	tissue29_colon	38.45296062	1.0903993264841283
O60341	tissue29_duodenum	13.0	tissue29_duodenum	4.013451812	1.7100467486369282
O60341	tissue29_endometrium	23.0	tissue29_endometrium	5.786976038	2.6414141447474355
O60341	tissue29_esophagus	12.0	tissue29_esophagus	11.9024604	1.0837870749575718
O60341	tissue29_fallopian.tube	21.0	tissue29_fallopian.tube	8.361226609	2.3960094668720417
O60341	tissue29_gall.bladder	13.0	tissue29_gall.bladder	110.3190348	1.3212143778958705
O60341	tissue29_heart	8.0	tissue29_heart	0.973141672	1.1016189320735337
O60341	tissue29_kidney	10.0	tissue29_kidney	8.560549733	1.2410386088754972
O60341	tissue29_liver	4.0	tissue29_liver	21.68782021	0.9454860568457952
O60341	tissue29_lung	12.0	tissue29_lung	4.783257137	1.3678812733282069
O60341	tissue29_lymph.node	19.0	tissue29_lymph.node	3.943279524	2.226674131926823
O60341	tissue29_ovary	21.0	tissue29_ovary	7.767231816	2.066886287826701
O60341	tissue29_pancreas	4.0	tissue29_pancreas	12.36746617	1.7365281689309802
O60341	tissue29_placenta	15.0	tissue29_placenta	3.297373251	1.6435884944004946
O60341	tissue29_prostate	18.0	tissue29_prostate	3.373294911	2.349491493391923
O60341	tissue29_rectum	19.0	tissue29_rectum	1.251238244	1.8318984526602198
O60341	tissue29_salivary.gland	9.0	tissue29_salivary.gland	1.522748305	1.8148410405684516
O60341	tissue29_small.intestine	14.0	tissue29_small.intestine	11.46352658	1.6055219465485773
O60341	tissue29_smooth.muscle	17.0	tissue29_smooth.muscle	1.570146917	1.621169059766967
O60341	tissue29_spleen	13.0	tissue29_spleen	1.715347627	1.5136967525607363
O60341	tissue29_stomach	12.0	tissue29_stomach	1.413158002	1.3016649841658063
O60341	tissue29_testis	53.0	tissue29_testis	11.18719153	5.413229159598719
O60341	tissue29_thyroid	15.0	tissue29_thyroid	3.237496945	1.3865537914718056
O60341	tissue29_tonsil	21.0	tissue29_tonsil	4.100376859	2.059640234066171
O60341	tissue29_urinary.bladder	16.0	tissue29_urinary.bladder	2.465054519	1.6771919095561572
Q96JG6	tissue29_adipose.tissue	3.0	tissue29_adipose.tissue	5.468391793	1.7251014589303146
Q96JG6	tissue29_adrenal.gland	4.0	tissue29_adrenal.gland	1.228596349	0.13529311415411582
Q96JG6	tissue29_appendix	3.0	tissue29_appendix	0.301034432	0.6044637451638508
Q96JG6	tissue29_bone.marrow	2.0	tissue29_bone.marrow	1.995966069	0.5020392648419743
Q96JG6	tissue29_colon	4.0	tissue29_colon	1.070019051	0.3392547122356566
Q96JG6	tissue29_duodenum	3.0	tissue29_duodenum	2.828024273	0.3871474820582097
Q96JG6	tissue29_endometrium	4.0	tissue29_endometrium	1.807828205	0.2527854205901199
Q96JG6	tissue29_esophagus	3.0	tissue29_esophagus	1.908416552	0.24547966991965664
Q96JG6	tissue29_fallopian.tube	3.0	tissue29_fallopian.tube	2.17816765	0.4547473496990584
Q96JG6	tissue29_gall.bladder	3.0	tissue29_gall.bladder	1.929068227	0.6256841040112708
Q96JG6	tissue29_heart	2.0	tissue29_heart	0.609613705	0.35867845739520954
Q96JG6	tissue29_kidney	4.0	tissue29_kidney	2.413575202	0.8804942402110911
Q96JG6	tissue29_liver	1.0	tissue29_liver	0.624697976	0.21458596120449425
Q96JG6	tissue29_lung	3.0	tissue29_lung	1.590097356	0.6911186072654949
Q96JG6	tissue29_lymph.node	4.0	tissue29_lymph.node	1.790990216	1.0397765327273483
Q96JG6	tissue29_ovary	4.0	tissue29_ovary	0.899732399	0.7039520393622756
Q96JG6	tissue29_pancreas	0.8	tissue29_pancreas	1.278961862	0.20359394220717597
Q96JG6	tissue29_placenta	3.0	tissue29_placenta	1.405468521	0.4634118076536933
Q96JG6	tissue29_prostate	3.0	tissue29_prostate	1.527607674	0.6884499574108893
Q96JG6	tissue29_rectum	5.0	tissue29_rectum	0.970775882	0.8001820948333189
Q96JG6	tissue29_salivary.gland	2.0	tissue29_salivary.gland	2.972950065	0.4780427674063146
Q96JG6	tissue29_small.intestine	3.0	tissue29_small.intestine	2.161087429	0.7551453556617478
Q96JG6	tissue29_smooth.muscle	4.0	tissue29_smooth.muscle	0.822500737	0.7169367917979586
Q96JG6	tissue29_spleen	4.0	tissue29_spleen	3.280166847	0.9042768590747454
Q96JG6	tissue29_stomach	3.0	tissue29_stomach	0.936852085	0.638184174522382
Q96JG6	tissue29_testis	4.0	tissue29_testis	3.354337948	1.0566935389359844
Q96JG6	tissue29_thyroid	4.0	tissue29_thyroid	1.11044469	0.7367279375168161
Q96JG6	tissue29_tonsil	4.0	tissue29_tonsil	1.506706527	0.8505130023322527
Q96JG6	tissue29_urinary.bladder	4.0	tissue29_urinary.bladder	1.610243544	0.5839604644348435
Q2M3G0	tissue29_gall.bladder	1.0	tissue29_gall.bladder	0.163188407	0.059123699767562155
Q96QS3	tissue29_stomach	2.0	tissue29_stomach	0.020606061	0.127151665803811
Q96QS3	tissue29_testis	3.0	tissue29_testis	1.440072734	0.14970606059856184
P50221	tissue29_adipose.tissue	8.0	tissue29_adipose.tissue	1.150454666	0.18272117118986198
P50221	tissue29_appendix	4.0	tissue29_appendix	0.457249714	-0.09924245330225534
P50221	tissue29_colon	2.0	tissue29_colon	0.932222175	-0.05148020797287611
P50221	tissue29_endometrium	3.0	tissue29_endometrium	1.077122179	-0.1368476186898423
P50221	tissue29_esophagus	2.0	tissue29_esophagus	1.250778229	-0.14946034971022948
P50221	tissue29_fallopian.tube	3.0	tissue29_fallopian.tube	0.621400081	-0.055947195018252294
P50221	tissue29_heart	11.0	tissue29_heart	2.59194658	0.036891073312947054
P50221	tissue29_lung	0.7	tissue29_lung	0.666302141	-0.1143172474866343
P50221	tissue29_lymph.node	5.0	tissue29_lymph.node	0.106649397	-0.1081178205863712
P50221	tissue29_rectum	2.0	tissue29_rectum	0.210540225	-0.16671830306461388
P50221	tissue29_smooth.muscle	6.0	tissue29_smooth.muscle	2.540190036	-0.07282316671524491
P50221	tissue29_stomach	0.7	tissue29_stomach	0.671253234	-0.0686749207465771
P50221	tissue29_testis	1.0	tissue29_testis	2.091597526	-0.11646053027638914
P50221	tissue29_thyroid	0.5	tissue29_thyroid	0.29553549	-0.039907624877000614
P50221	tissue29_tonsil	4.0	tissue29_tonsil	0.491531427	-0.0931126562157426
P50221	tissue29_urinary.bladder	8.0	tissue29_urinary.bladder	0.060470924	-0.07289651301876121
Q9UPZ6	tissue29_adipose.tissue	1.0	tissue29_adipose.tissue	0.502737118	-0.250350939954717
Q9UPZ6	tissue29_adrenal.gland	0.7	tissue29_adrenal.gland	0.131880999	-0.3324972636861768
Q9UPZ6	tissue29_appendix	0.9	tissue29_appendix	0.110670883	-0.3372220304998007
Q9UPZ6	tissue29_colon	0.9	tissue29_colon	0.376662909	-0.33723694333567755
Q9UPZ6	tissue29_endometrium	4.0	tissue29_endometrium	0.977077785	-0.15876122436433382
Q9UPZ6	tissue29_esophagus	0.6	tissue29_esophagus	0.347743733	-0.2933057588917729
Q9UPZ6	tissue29_fallopian.tube	2.0	tissue29_fallopian.tube	6.288815427	-0.2064072708460417
Q9UPZ6	tissue29_gall.bladder	3.0	tissue29_gall.bladder	0.231919483	-0.14772455835680998
Q9UPZ6	tissue29_kidney	7.0	tissue29_kidney	1.518662463	-0.02795782770233901
Q9UPZ6	tissue29_liver	0.5	tissue29_liver	0.068457711	-0.25031550584251794
Q9UPZ6	tissue29_lung	1.0	tissue29_lung	0.099541016	-0.212289503817214
Q9UPZ6	tissue29_ovary	3.0	tissue29_ovary	0.150482623	-0.16076241641964628
Q9UPZ6	tissue29_placenta	4.0	tissue29_placenta	0.454142016	-0.12497380435075223
Q9UPZ6	tissue29_prostate	3.0	tissue29_prostate	0.149087731	-0.09819587016724496
Q9UPZ6	tissue29_rectum	0.7	tissue29_rectum	0.185841181	-0.2816496318888141
Q9UPZ6	tissue29_smooth.muscle	2.0	tissue29_smooth.muscle	2.404053674	-0.16057154653485017
Q9UPZ6	tissue29_spleen	0.9	tissue29_spleen	0.117781128	-0.272410495757866
Q9UPZ6	tissue29_testis	1.0	tissue29_testis	0.310632464	-0.1956622338581947
Q9UPZ6	tissue29_thyroid	2.0	tissue29_thyroid	0.260516684	-0.1372461577757912
Q9UPZ6	tissue29_urinary.bladder	2.0	tissue29_urinary.bladder	0.043547041	-0.1735854444664392
Q6FI81	tissue29_adipose.tissue	7.0	tissue29_adipose.tissue	1.127240531	0.550012551840674
Q6FI81	tissue29_adrenal.gland	11.0	tissue29_adrenal.gland	3.0967947	-0.07001978558220778
Q6FI81	tissue29_appendix	11.0	tissue29_appendix	1.612311846	0.2658165975985185
Q6FI81	tissue29_bone.marrow	9.0	tissue29_bone.marrow	1.894485223	0.2757516300067826
Q6FI81	tissue29_colon	11.0	tissue29_colon	5.24561761	0.012020354930257549
Q6FI81	tissue29_duodenum	11.0	tissue29_duodenum	10.52491082	0.21555383294471064
Q6FI81	tissue29_endometrium	7.0	tissue29_endometrium	6.276927172	-0.07038983951925215
Q6FI81	tissue29_esophagus	10.0	tissue29_esophagus	2.613366305	0.08856604063528595
Q6FI81	tissue29_fallopian.tube	10.0	tissue29_fallopian.tube	5.248338018	0.086107219398607
Q6FI81	tissue29_gall.bladder	9.0	tissue29_gall.bladder	7.855018255	0.21991113796086137
Q6FI81	tissue29_heart	11.0	tissue29_heart	6.240922138	0.41728936680519735
Q6FI81	tissue29_kidney	11.0	tissue29_kidney	6.385044564	0.22104690640292168
Q6FI81	tissue29_liver	5.0	tissue29_liver	5.897659834	0.04780431817644515
Q6FI81	tissue29_lung	9.0	tissue29_lung	11.77432888	0.1583200803993856
Q6FI81	tissue29_lymph.node	12.0	tissue29_lymph.node	4.140971481	0.16490123255119982
Q6FI81	tissue29_ovary	5.0	tissue29_ovary	5.782704305	0.15730601505689945
Q6FI81	tissue29_pancreas	2.0	tissue29_pancreas	1.175374454	0.32106859703206125
Q6FI81	tissue29_placenta	13.0	tissue29_placenta	6.367542251	0.0787310519957738
Q6FI81	tissue29_prostate	8.0	tissue29_prostate	5.762108906	0.10891582469549688
Q6FI81	tissue29_rectum	13.0	tissue29_rectum	4.068998697	0.10381364361031165
Q6FI81	tissue29_salivary.gland	6.0	tissue29_salivary.gland	2.28624903	0.22216406351934426
Q6FI81	tissue29_small.intestine	9.0	tissue29_small.intestine	12.56961117	0.19049310082715332
Q6FI81	tissue29_smooth.muscle	12.0	tissue29_smooth.muscle	2.82963311	0.14185698791413048
Q6FI81	tissue29_spleen	9.0	tissue29_spleen	7.076746086	0.13906501330683319
Q6FI81	tissue29_stomach	10.0	tissue29_stomach	3.658858418	0.06818616691099688
Q6FI81	tissue29_testis	39.0	tissue29_testis	17.60026692	0.9029039588897401
Q6FI81	tissue29_thyroid	9.0	tissue29_thyroid	4.646547496	0.13401367836000166
Q6FI81	tissue29_tonsil	18.0	tissue29_tonsil	14.72840851	0.3422448473893922
Q6FI81	tissue29_urinary.bladder	10.0	tissue29_urinary.bladder	6.812637314	0.01800458852929876
Q8TCT7	tissue29_adrenal.gland	3.0	tissue29_adrenal.gland	0.077602264	-0.16975191943602197
