uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
Q6FI81	nci60_NCIH23	21.0	nci60_NCIH23	14.42399651	8.68789456246812
Q6FI81	nci60_NCIH322T	28.0	nci60_NCIH322T	8.050488637	10.293348072783223
Q6FI81	nci60_NCIH460	50.0	nci60_NCIH460	31.27874565	15.259780751846005
Q6FI81	nci60_NCIH522	19.0	nci60_NCIH522	13.57435895	7.716739823586936
Q6FI81	nci60_OVCAR3	21.0	nci60_OVCAR3	9.962005934	8.657819578053143
Q6FI81	nci60_OVCAR4	14.0	nci60_OVCAR4	8.61052263	6.19065319851463
Q6FI81	nci60_OVCAR8	27.0	nci60_OVCAR8	33.25134945	10.141309645691305
Q6FI81	nci60_PC3	11.0	nci60_PC3	27.27557273	5.2034016777878085
Q6FI81	nci60_RPMI8226	23.0	nci60_RPMI8226	37.50154373	9.091706359022202
Q6FI81	nci60_SF268	20.0	nci60_SF268	8.579533488	8.436420204209314
Q6FI81	nci60_SF295	27.0	nci60_SF295	24.99686754	10.187214423165946
Q6FI81	nci60_SF539	13.0	nci60_SF539	5.590307466	5.898797573651194
Q6FI81	nci60_SKMEL28	12.0	nci60_SKMEL28	2.222969322	5.545036211660995
Q6FI81	nci60_SKMEL5	21.0	nci60_SKMEL5	23.91403112	9.118234184320379
Q6FI81	nci60_SKOV3	21.0	nci60_SKOV3	16.73190729	8.905487663020674
Q6FI81	nci60_SNB75	12.0	nci60_SNB75	8.68899873	5.4268826470602125
Q6FI81	nci60_SW620	35.0	nci60_SW620	48.90577096	10.76367466354412
Q6FI81	nci60_T47D	18.0	nci60_T47D	16.23563513	7.622594655907882
Q6FI81	nci60_U251MG	20.0	nci60_U251MG	17.09017744	8.2444695654136
Q6FI81	nci60_UACC257	27.0	nci60_UACC257	26.90905367	9.827809174514934
Q6FI81	nci60_UACC62	25.0	nci60_UACC62	14.6188491	9.336341033658188
Q6FI81	nci60_UO31	22.0	nci60_UO31	19.59450142	8.68073690832262
Q6FI81	nci60_X786O	24.0	nci60_X786O	17.22461235	9.134071746383496
P05164	nci60_BT549	0.5	nci60_BT549	1.342119679	0.5435684826799887
P05164	nci60_HL60	5256.0	nci60_HL60	2146.031308	242.3568222102429
P05164	nci60_SKMEL28	1.0	nci60_SKMEL28	0.50719639	0.5260009808758077
Q6NTF9	nci60_A498	21.0	nci60_A498	0.333077542	2.980195612466311
Q6NTF9	nci60_A549	20.0	nci60_A549	2.801284678	2.7063776221253453
Q6NTF9	nci60_ACHN	23.0	nci60_ACHN	4.257551413	3.117776622964712
Q6NTF9	nci60_DU145	19.0	nci60_DU145	3.683026095	2.566305376523771
Q6NTF9	nci60_EKVX	37.0	nci60_EKVX	8.353022924	4.364339902072034
Q6NTF9	nci60_HCT15	20.0	nci60_HCT15	1.409448606	2.811042086044876
Q6NTF9	nci60_HL60	5.0	nci60_HL60	0.441428067	1.6446463168538656
Q6NTF9	nci60_HOP62	22.0	nci60_HOP62	9.030548124	3.0017842608761303
Q6NTF9	nci60_HOP92	44.0	nci60_HOP92	3.331890133	5.048682321891586
Q6NTF9	nci60_HT29	14.0	nci60_HT29	4.155889191	2.0634500992870253
Q6NTF9	nci60_IGROV1	13.0	nci60_IGROV1	2.336447547	1.992735077026559
Q6NTF9	nci60_KM12	9.0	nci60_KM12	3.617703659	1.872837552965787
Q6NTF9	nci60_LOXIMVI	10.0	nci60_LOXIMVI	1.562610769	1.8877898237727941
Q6NTF9	nci60_MCF7	39.0	nci60_MCF7	1.464515643	4.479698291266723
Q6NTF9	nci60_Malme3M	40.0	nci60_Malme3M	10.23533463	4.772365933660006
Q6NTF9	nci60_NCIH226	9.0	nci60_NCIH226	3.117418516	1.9007699894766028
Q6NTF9	nci60_NCIH23	10.0	nci60_NCIH23	4.615152736	1.912236456010596
Q6NTF9	nci60_NCIH322T	7.0	nci60_NCIH322T	0.477544909	1.9184323065959248
Q6NTF9	nci60_NCIH460	24.0	nci60_NCIH460	0.936362567	3.372785452747139
Q6NTF9	nci60_NCIH522	31.0	nci60_NCIH522	2.740198168	3.6849093708551663
Q6NTF9	nci60_OVCAR3	14.0	nci60_OVCAR3	1.120959758	2.144954423838878
Q6NTF9	nci60_OVCAR4	15.0	nci60_OVCAR4	0.796354068	2.192869060871923
Q6NTF9	nci60_OVCAR8	11.0	nci60_OVCAR8	0.946617966	1.9692107447875848
Q6NTF9	nci60_PC3	16.0	nci60_PC3	0.404642395	2.2918552483350076
Q6NTF9	nci60_RPMI8226	19.0	nci60_RPMI8226	1.111596133	2.52611453552912
Q6NTF9	nci60_SF268	21.0	nci60_SF268	0.841611593	2.9175874277520752
Q6NTF9	nci60_SF295	36.0	nci60_SF295	3.121208555	4.070683147411373
Q6NTF9	nci60_SF539	18.0	nci60_SF539	1.872948077	2.4500789727361583
Q6NTF9	nci60_SKMEL28	7.0	nci60_SKMEL28	2.146945599	1.8711058672713694
Q6NTF9	nci60_SKMEL5	30.0	nci60_SKMEL5	3.339247267	3.6235535368776404
Q6NTF9	nci60_SKOV3	7.0	nci60_SKOV3	0.1928461	1.9224645164845242
Q6NTF9	nci60_SNB75	15.0	nci60_SNB75	2.076049576	2.1930411055898635
Q6NTF9	nci60_SW620	25.0	nci60_SW620	3.051650193	3.407816681141327
Q6NTF9	nci60_T47D	32.0	nci60_T47D	3.870744495	3.598300326036222
Q6NTF9	nci60_U251MG	40.0	nci60_U251MG	0.45703411	4.652091328575638
Q6NTF9	nci60_UACC257	20.0	nci60_UACC257	0.825559663	2.72650550991222
Q6NTF9	nci60_UACC62	20.0	nci60_UACC62	3.60811709	2.683690208558911
Q6NTF9	nci60_UO31	18.0	nci60_UO31	0.55156214	2.421226338807203
Q6NTF9	nci60_X786O	24.0	nci60_X786O	1.186282194	3.200584067900728
P20701	nci60_HL60	18.0	nci60_HL60	4.859944664	3.4685197402627583
P20701	nci60_RPMI8226	4.0	nci60_RPMI8226	0.616661633	1.2952004983853724
P20701	nci60_T47D	2.0	nci60_T47D	0.034779181	0.8415515656978203
P63010	nci60_A498	87.0	nci60_A498	71.21394028	33.73225157351978
P63010	nci60_A549	73.0	nci60_A549	78.50508346	30.277649127907342
P63010	nci60_ACHN	75.0	nci60_ACHN	42.58376303	31.578765070787497
P63010	nci60_BT549	52.0	nci60_BT549	35.97950868	18.84369707163081
P63010	nci60_Caki1	50.0	nci60_Caki1	123.1624437	17.71852086745859
P63010	nci60_DU145	114.0	nci60_DU145	63.41626954	36.45724608437915
P63010	nci60_EKVX	56.0	nci60_EKVX	51.40675079	18.99785979328178
P63010	nci60_HCT116	52.0	nci60_HCT116	25.00734589	17.13002093595869
P63010	nci60_HCT15	68.0	nci60_HCT15	80.58715251	24.383518954846572
P63010	nci60_HL60	19.0	nci60_HL60	26.5378528	8.065014773248487
P63010	nci60_HOP62	53.0	nci60_HOP62	56.2956781	17.617825323194165
P63010	nci60_HOP92	77.0	nci60_HOP92	42.35167888	30.566817060289228
P63010	nci60_HS578T	29.0	nci60_HS578T	45.07248097	11.02132811390341
P63010	nci60_HT29	71.0	nci60_HT29	40.03462742	26.11376887882043
P63010	nci60_IGROV1	45.0	nci60_IGROV1	76.61273931	14.756134870109797
P63010	nci60_K562	70.0	nci60_K562	42.74116112	25.93750347638583
P63010	nci60_KM12	35.0	nci60_KM12	77.9031361	12.13358777466496
P63010	nci60_LOXIMVI	67.0	nci60_LOXIMVI	38.32777223	23.61825768352928
P63010	nci60_MCF7	25.0	nci60_MCF7	53.1316644	9.581172700241627
P63010	nci60_MDAMB231	81.0	nci60_MDAMB231	33.31421951	29.6785721109384
P63010	nci60_MDAMB435	35.0	nci60_MDAMB435	50.01692121	11.906587336867991
P63010	nci60_Malme3M	26.0	nci60_Malme3M	29.66864792	9.625478887268734
P63010	nci60_NCIH226	45.0	nci60_NCIH226	40.93041427	14.188384935873229
P63010	nci60_NCIH23	71.0	nci60_NCIH23	9.257058687	26.492037508967794
P63010	nci60_NCIH322T	68.0	nci60_NCIH322T	6.298598864	24.04430909279382
P63010	nci60_NCIH460	61.0	nci60_NCIH460	35.93491998	20.288453466921307
P63010	nci60_NCIH522	94.0	nci60_NCIH522	70.04883771	32.07910598767297
P63010	nci60_OVCAR3	24.0	nci60_OVCAR3	36.30188493	9.419265453318014
P63010	nci60_OVCAR4	25.0	nci60_OVCAR4	50.75753941	9.73777963294462
P63010	nci60_OVCAR8	68.0	nci60_OVCAR8	66.82396045	26.590486668304756
